count,invoiceNo,status,invoiceDate,cancelDate,customer,billTo,shipTo,shipToStore,dc,subtotal,misc,discount,freight,total,paidAmt,payDiscount,payWriteOff,cmPaidAmt,cmPayDiscount,cmPayWriteOff,term,shipVia,factor,division,bol,paymentNo,customerPoNo,taxRate1,taxRate2,paymentCode,lastPmtDate,soType,voidReason,style,color,imageURL,warehouse,unit1,unit2,unit3,unit4,unit5,unit6,unit7,unit8,unit9,unit10,unit11,unit12,unit13,unit14,unit15,totalUnit,price,extPrice,taxRate,soNo,sosNo,memo,salesRep1,salesRep2,comRate1,comRate2,sodTotalUnit,sodCancelDate,orderNo,userTime,printCount,houseMemo,createUser,createTime,cmNo,account,memoCode,voidDate,dept,user1,user2,user3,user4,userfDate,boxCount,weight,citAppCode,taxCode1,tax1,taxCode2,tax2,salesRep3,comRate3,salesRep4,comRate4,salesRep5,comRate5,factorBatchNo,rgNote,ediSend,ediSentDate,factorEdi,factorEdiDate,citRef,shipDate,trackingNo,qbBatchNo,qbBatchDate,sacPercent,termPaymentDisc,tax,orderDecision,ediFileName,stoPoNo,stoPiNo,pickNo,invdMemo,sodPrice,sodExtPrice,sodStatus,pickOpen,pickClosed,sosOpen,sosClosed,invoice,balance,line,bundle,pcsPerBundle,bundlePerBox,pcsPerBox,numbox,bun1,bun2,bun3,bun4,bun5,bun6,bun7,bun8,bun9,bun10,bun11,bun12,bun13,bun14,bun15,ratioId,footer1,footer2,footer3,footer4,footer5,footer6,footer7,footer8,fabricType,fabDiscript,fabContent,descript,hsTariffNo,sizeWholeComp,termName,shipviaName,paycodeName,citRefNo,payCreditApplied,scanPackhNumBox,store,storeName,email,noneInventory,discountRate,stylePrice,currencyRate,soldInvoiceNo,userName,lastPrintDate,custName,sz1,sz2,sz3,sz4,sz5,sz6,sz7,sz8,sz9,sz10,sz11,sz12,sz13,sz14,sz15,shipmentDate,orderDate,type,reference,dt,cmBal,writeOffAmt,barcode,chk,payAmt,applyAmt,pnRef,coo,ciMemo,sAdd1,sAdd2,sCity,sState,sZip,sName,sCountry,sPhone1,sFax1,commPaid,comPaid,comm1paid,comm2paid,customerName,soCancelDate,price1,price2,price3,qbCmBatchNo,resultMessage,newSoStyleColors,numBundle,cardNum,binLocation,id,cfederalId,cAdd1,cAdd2,cCity,cState,cZip,cName,cCountry,cPhone1,cFax1,dAdd1,dAdd2,dCity,dState,dZip,dName,dCountry,dPhone1,dFax1,invoiceBySo,void,color_price
0,284,Open,5/12/2026 0:00,7/11/2026 0:00,BLOOMINGDALES,                    ,,  ,CITY OF INDUSTRY,197.12,0,0,0,197.12,,,,,,,NET60,UPSG,,ELEVATOR DISCO,,,6077836,,,ACH,,MAJOR,                    ,,,,STANFORD,,,,,,,,,,,,,,,,8,,,,,,INV# 009,                    ,                    ,0,0,,,1392,6/23/2026 10:47,1,,adrian,6/23/2026 10:47,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,197.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adrian,6/23/2026 10:47,BLOOMINGDALE'S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,283,Open,5/12/2026 0:00,7/11/2026 0:00,BLOOMINGDALES,                    ,,  ,CITY OF INDUSTRY,1680,0,0,0,1680,,,,,,,NET60,UPSG,,ELEVATOR DISCO,,,6077836,,,ACH,,MAJOR,                    ,,,,STANFORD,,,,,,,,,,,,,,,,88,,,,,,INV# 007,                    ,                    ,0,0,,,1392,6/23/2026 10:44,1,,adrian,6/23/2026 10:43,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adrian,6/23/2026 10:44,BLOOMINGDALE'S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,282,Open,5/12/2026 0:00,7/11/2026 0:00,BLOOMINGDALES,                    ,,  ,CITY OF INDUSTRY,1680,0,0,0,1680,,,,,,,NET60,UPSG,,ELEVATOR DISCO,,,6077836,,,ACH,,MAJOR,                    ,,,,STANFORD,,,,,,,,,,,,,,,,88,,,,,,INV# 006,                    ,                    ,0,0,,,1392,6/23/2026 10:37,1,,adrian,6/23/2026 10:37,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adrian,6/23/2026 10:37,BLOOMINGDALE'S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,281,Open,5/12/2026 0:00,7/11/2026 0:00,BLOOMINGDALES,                    ,,  ,CITY OF INDUSTRY,1680,0,0,0,1680,,,,,,,NET60,UPSG,,ELEVATOR DISCO,,,6077836,,,ACH,,MAJOR,                    ,,,,STANFORD,,,,,,,,,,,,,,,,88,,,,,,INV# 005,                    ,                    ,0,0,,,1392,6/23/2026 10:34,1,,adrian,6/23/2026 10:34,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adrian,6/23/2026 10:34,BLOOMINGDALE'S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,280,Open,5/12/2026 0:00,7/11/2026 0:00,BLOOMINGDALES,                    ,,  ,CITY OF INDUSTRY,2143.68,0,0,0,2143.68,,,,,,,NET60,UPSG,,ELEVATOR DISCO,,,6077836,,,ACH,,MAJOR,                    ,,,,STANFORD,,,,,,,,,,,,,,,,112,,,,,,INV# 004,                    ,                    ,0,0,,,1392,6/23/2026 10:04,1,,adrian,6/23/2026 10:04,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,2143.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adrian,6/23/2026 10:04,BLOOMINGDALE'S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,279,Open,5/12/2026 0:00,7/11/2026 0:00,BLOOMINGDALES,                    ,,  ,CITY OF INDUSTRY,1680,0,0,0,1680,,,,,,,NET60,UPSG,,ELEVATOR DISCO,,,6077836,,,ACH,,MAJOR,                    ,,,,STANFORD,,,,,,,,,,,,,,,,88,,,,,,INV# 003,                    ,                    ,0,0,,,1392,6/23/2026 9:57,1,,adrian,6/23/2026 9:57,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adrian,6/23/2026 9:57,BLOOMINGDALE'S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,278,Open,5/12/2026 0:00,7/11/2026 0:00,BLOOMINGDALES,                    ,,  ,CITY OF INDUSTRY,1680,0,0,0,1680,,,,,,,NET60,UPSG,,ELEVATOR DISCO,,,6077836,,,ACH,,MAJOR,                    ,,,,STANFORD,,,,,,,,,,,,,,,,88,,,,,,INV# 002,                    ,                    ,0,0,,,1392,6/23/2026 9:54,1,,adrian,6/23/2026 9:54,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adrian,6/23/2026 9:54,BLOOMINGDALE'S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,277,Open,5/12/2026 0:00,7/12/2026 0:00,BLOOMINGDALES,                    ,,  ,CITY OF INDUSTRY,1680,0,0,0,1680,,,,,,,NET60,,,ELEVATOR DISCO,,,6077836,,,ACH,,MAJOR,                    ,,,,STANFORD,,,,,,,,,,,,,,,,88,,,,,,INV# 001,                    ,                    ,0,0,,,1392,6/23/2026 9:46,1,,adrian,6/23/2026 9:45,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adrian,6/23/2026 9:46,BLOOMINGDALE'S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,276,Closed,6/22/2026 16:47,6/22/2026 16:47,BEACH BARN,BEACH BARN,BEACH BARN,Y,                    ,1386,0,0,46.88,1432.88,1432.88,0,0,,,,PREPAY,UPSG,,ELEVATOR DISCO,,,261586891-1,,,CREDIT CARD,6/22/2026 0:00,SPECIALTY,                    ,,,,STANFORD,,,,,,,,,,,,,,,,48,,,,,137,,                    ,                    ,0,0,,,1396,6/22/2026 16:48,1,,adrian,6/22/2026 16:47,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,1ZX016D80329744159,,,,,,,,,,65,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ashley@beachbarnlbi.com,,,,,,adrian,6/22/2026 16:48,BEACH BARN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,275,Open,5/12/2026 0:00,7/14/2026 0:00,BLOOMINGDALES,                    ,,  ,CITY OF INDUSTRY,197.12,0,0,0,197.12,,,,,,,NET60,UPSG,,ELEVATOR DISCO,,,6077836,,,ACH,,MAJOR,                    ,,,,STANFORD,,,,,,,,,,,,,,,,8,,,,,,,                    ,                    ,0,0,,,1392,6/22/2026 16:25,1,,adrian,6/22/2026 16:25,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,197.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adrian,6/22/2026 16:25,BLOOMINGDALE'S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,274,Open,5/12/2026 0:00,7/14/2026 0:00,BLOOMINGDALES,                    ,,  ,CITY OF INDUSTRY,197.12,0,0,0,197.12,,,,,,,NET60,UPSG,,ELEVATOR DISCO,,,6077836,,,ACH,,MAJOR,                    ,,,,STANFORD,,,,,,,,,,,,,,,,8,,,,,,INV# INV003,                    ,                    ,0,0,,,1392,6/22/2026 16:17,1,,adrian,6/22/2026 16:16,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,197.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adrian,6/22/2026 16:17,BLOOMINGDALE'S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,273,Open,5/12/2026 0:00,7/14/2026 0:00,BLOOMINGDALES,                    ,,  ,CITY OF INDUSTRY,197.12,0,0,0,197.12,,,,,,,NET60,UPSG,,ELEVATOR DISCO,,,6077836,,,ACH,,MAJOR,                    ,,,,STANFORD,,,,,,,,,,,,,,,,8,,,,,,INV# INV002,                    ,                    ,0,0,,,1392,6/22/2026 16:20,2,,adrian,6/22/2026 16:12,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,197.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adrian,6/22/2026 16:20,BLOOMINGDALE'S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,272,Open,5/12/2026 0:00,7/11/2026 0:00,BLOOMINGDALES,                    ,231,Y,,985.6,0,0,0,985.6,,,,,,,NET60,                    ,,ELEVATOR DISCO,,,6077858,,,ACH,,MAJOR,                    ,,,,STANFORD,,,,,,,,,,,,,,,,40,,,,,,INV# INV001,                    ,                    ,0,0,,,1391,6/22/2026 15:01,1,,adrian,6/22/2026 15:00,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,985.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adrian,6/22/2026 15:01,BLOOMINGDALE'S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,271,Open,5/12/2026 0:00,7/10/2026 0:00,BLOOMINGDALES,                    ,231,  ,,21704.48,0,0,0,21704.48,,,,,,,NET60,                    ,,ELEVATOR DISCO,,,6077858,,,ACH,,MAJOR,                    ,,,,STANFORD,,,,,,,,,,,,,,,,1072,,,,,,INV# 008,                    ,                    ,0,0,,,1391,6/22/2026 14:57,1,,adrian,6/22/2026 14:56,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,21704.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adrian,6/22/2026 14:57,BLOOMINGDALE'S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,270,Open,4/30/2026 0:00,6/14/2026 0:00,LULUS,                    ,LULUS,Y,                    ,9175,0,0,0,9175,,,,,,,NET45,                    ,                    ,FREESIA,,,222301,,,WIRE,,PRIVATE LABEL,                    ,,,,STANFORD,,,,,,,,,,,,,,,,367,,,,,,INV# L-71407,                    ,                    ,0,0,,,165,6/22/2026 11:41,1,,adrian,6/22/2026 11:40,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,9175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORDERS@LULUS.COM,,,,,,adrian,6/22/2026 11:41,LULU'S FASHION LOUNGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,269,Open,4/30/2026 0:00,6/14/2026 0:00,LULUS,                    ,LULUS,Y,                    ,7560.2,0,0,0,7560.2,,,,,,,NET45,                    ,                    ,FREESIA,,,221700,,,WIRE,,PRIVATE LABEL,                    ,,,,STANFORD,,,,,,,,,,,,,,,,367,,,,,,INV# L-71406,                    ,                    ,0,0,,,163,6/22/2026 11:33,1,,adrian,6/22/2026 11:32,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,7560.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORDERS@LULUS.COM,,,,,,adrian,6/22/2026 11:33,LULU'S FASHION LOUNGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,268,Open,4/30/2026 0:00,6/14/2026 0:00,LULUS,                    ,LULUS,Y,                    ,3780,0,0,0,3780,,,,,,,NET45,                    ,                    ,FREESIA,,,221679,,,WIRE,,PRIVATE LABEL,                    ,,,,STANFORD,,,,,,,,,,,,,,,,210,,,,,,INV# L-71405,                    ,                    ,0,0,,,162,6/22/2026 11:24,1,,adrian,6/22/2026 11:23,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,3780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORDERS@LULUS.COM,,,,,,adrian,6/22/2026 11:24,LULU'S FASHION LOUNGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,267,Open,4/23/2026 0:00,6/7/2026 0:00,LULUS,                    ,LULUS,Y,                    ,3952,0,0,0,3952,,,,,,,NET45,                    ,                    ,FREESIA,,,222403,,,WIRE,,PRIVATE LABEL,                    ,,,,STANFORD,,,,,,,,,,,,,,,,247,,,,,,INV# L-71403,                    ,                    ,0,0,,,170,6/22/2026 11:20,2,,adrian,6/22/2026 11:15,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,3952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORDERS@LULUS.COM,,,,,,adrian,6/22/2026 11:20,LULU'S FASHION LOUNGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,266,Open,6/22/2026 10:50,8/6/2026 10:50,LULUS,LULU'S BILLING,LULUS,N,LULUS,12521.2,0,0,0,12521.2,,,,,,,NET45,CITY BUSINESS,                    ,FREESIA,,,222854,,,ACH,,PRIVATE LABEL,                    ,,,,FORERUNNER,,,,,,,,,,,,,,,,422,,,,,,EXTENSION CFM 5/8,                    ,                    ,0,0,,,173,6/22/2026 10:56,1,,adrian,6/22/2026 10:50,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,12521.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORDERS@LULUS.COM,,,,,,adrian,6/22/2026 10:56,LULU'S FASHION LOUNGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,264,Open,6/20/2026 18:13,8/4/2026 0:00,LULUS,LULU'S BILLING,LULUS,Y,                    ,4252.5,0,0,0,4252.5,,,,,,,NET45,CITY BUSINESS,                    ,FREESIA,,,224855,,,ACH,,PRIVATE LABEL,                    ,,,,FORERUNNER,,,,,,,,,,,,,,,,315,,,,,,,                    ,                    ,0,0,,,205,6/23/2026 10:51,5,,mike,6/20/2026 18:14,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,4252.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORDERS@LULUS.COM,,,,,,mike,6/23/2026 10:51,LULU'S FASHION LOUNGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,263,Open,6/20/2026 18:11,8/4/2026 0:00,LULUS,LULU'S BILLING,LULUS,N,LULUS,7060,0,0,0,7060,,,,,,,NET45,CITY BUSINESS,                    ,FREESIA,,,224854,,,ACH,,PRIVATE LABEL,                    ,,,,FORERUNNER,,,,,,,,,,,,,,,,353,,,,,,,                    ,                    ,0,0,,,204,6/23/2026 10:54,6,,mike,6/20/2026 18:11,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,7060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORDERS@LULUS.COM,,,,,,mike,6/23/2026 10:54,LULU'S FASHION LOUNGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,262,Open,6/20/2026 18:06,8/4/2026 0:00,LULUS,LULU'S BILLING,LULUS,Y,                    ,7120.5,0,0,0,7120.5,,,,,,,NET45,CITY BUSINESS,                    ,FREESIA,,,224297,,,ACH,,PRIVATE LABEL,                    ,,,,FORERUNNER,,,,,,,,,,,,,,,,303,,,,,,,                    ,                    ,0,0,,,198,6/22/2026 10:35,4,,mike,6/20/2026 18:06,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,7120.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORDERS@LULUS.COM,,,,,,mike,6/22/2026 10:35,LULU'S FASHION LOUNGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,261,Open,6/20/2026 18:03,8/4/2026 0:00,LULUS,LULU'S BILLING,LULUS,Y,                    ,5619.32,0,0,0,5619.32,,,,,,,NET45,CITY BUSINESS,                    ,FREESIA,,,224267,,,ACH,,PRIVATE LABEL,                    ,,,,FORERUNNER,,,,,,,,,,,,,,,,329,,,,,,"No need to replace units in size XL.
For sizes M and L, just shipped units order.
Overage not approved.
PO has been revised internally. Total unis 322.",                    ,                    ,0,0,,,197,6/22/2026 10:37,2,,mike,6/20/2026 18:03,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5619.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORDERS@LULUS.COM,,,,,,mike,6/22/2026 10:37,LULU'S FASHION LOUNGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,260,Open,6/20/2026 17:59,8/4/2026 0:00,LULUS,LULU'S BILLING,LULUS,Y,                    ,10300,0,0,0,10300,,,,,,,NET45,CITY BUSINESS,                    ,FREESIA,,,224266,,,ACH,,PRIVATE LABEL,                    ,,,,FORERUNNER,,,,,,,,,,,,,,,,412,,,,,,,                    ,                    ,0,0,,,196,6/22/2026 10:38,4,,mike,6/20/2026 17:59,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,10300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORDERS@LULUS.COM,,,,,,mike,6/22/2026 10:38,LULU'S FASHION LOUNGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,259,Open,6/20/2026 17:56,8/4/2026 0:00,LULUS,LULU'S BILLING,LULUS,Y,                    ,8911,0,0,0,8911,,,,,,,NET45,CITY BUSINESS,                    ,FREESIA,,,224226,,,ACH,,PRIVATE LABEL,                    ,,,,FORERUNNER,,,,,,,,,,,,,,,,469,,,,,,EXTENSION CFM 5/8,                    ,                    ,0,0,,,194,6/21/2026 16:51,4,,mike,6/20/2026 17:57,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,8911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORDERS@LULUS.COM,,,,,,mike,6/21/2026 16:51,LULU'S FASHION LOUNGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,258,Open,6/20/2026 17:51,8/4/2026 0:00,LULUS,LULU'S BILLING,LULUS,Y,                    ,11077,0,-664.62,0,10412.38,,,,,,,NET45,CITY BUSINESS,                    ,FREESIA,,,222858,,,ACH,,PRIVATE LABEL,                    ,,,,FORERUNNER,,,,,,,,,,,,,,,,763,,,,,,overage + extension 6% discount,                    ,                    ,0,0,,,175,6/22/2026 11:04,3,,mike,6/20/2026 17:52,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,10412.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORDERS@LULUS.COM,,,,,,mike,6/22/2026 11:04,LULU'S FASHION LOUNGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,256,Closed,6/19/2026 13:06,6/19/2026 13:06,SILVER ACCENTS,SILVER ACCENTS,SILVER ACCENTS,Y,                    ,432,0,0,16,448,448,0,0,,,,PREPAY,UPSG,,ELEVATOR DISCO,,,280750423-1,,,CREDIT CARD,6/19/2026 0:00,SPECIALTY,                    ,,,,STANFORD,,,,,,,,,,,,,,,,12,,,,,166,,                    ,                    ,0,0,,,1538,6/22/2026 17:01,2,,adrian,6/19/2026 13:07,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,1ZX016D80344778942,,,,,,,,,,114,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jbene4osu@gmail.com,,,,,,adrian,6/22/2026 17:01,SILVER ACCENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,255,Closed,6/17/2026 16:05,6/17/2026 16:05,INSOLITO,INSOLITO,INSOLITO,Y,                    ,930,0,0,42,972,972,0,0,,,,PREPAY,                    ,,ELEVATOR DISCO,,,268892195-1,,,CREDIT CARD,6/17/2026 0:00,SPECIALTY,                    ,,,,STANFORD,,,,,,,,,,,,,,,,30,,,,,142,,                    ,                    ,0,0,,,1429,7/1/2026 15:08,3,,adrian,6/17/2026 16:05,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,                                                  ,,,,,,,,,,204,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carolomasc@gmail.com,,,,,,adrian,7/1/2026 15:08,INSOLITO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,254,Closed,6/17/2026 14:03,6/17/2026 14:03,STUDIO 4 THREADS,STUDIO 4 THREADS,STUDIO 4 THREADS,Y,                    ,636,0,0,26,662,662,0,0,,,,PREPAY,                    ,,ELEVATOR DISCO,,,265388195-1,,,CREDIT CARD,6/17/2026 0:00,SPECIALTY,                    ,,,,STANFORD,,,,,,,,,,,,,,,,24,,,,,,,                    ,                    ,0,0,,,1425,6/17/2026 14:07,2,,adrian,6/17/2026 14:04,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maria@studio4threads.com,,,,,,adrian,6/17/2026 14:07,STUDIO 4 THREADS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
